src_SA1_7DIG16,nbr_SA1_7DIG16,LENGTH
2100411,2100442,0.003015812133033
2100412,2100442,0.008029851756024
2100413,2100419,0.011390318263581002
2100413,2100422,0.012000808737925
2100413,2100423,0.0034619260799669998
2100413,2100451,0.018621549419057998
2100413,2100509,0.009618493061735
2100413,2100514,0.00872298469214
2100413,2101207,0.017214210100882
2100414,2100416,0.004228631784286
2100414,2100451,0.017704258999813
2100415,2100416,0.005869292852574
2100415,2100429,0.006483285416981999
2100415,2100451,0.012184925517613
2100416,2100429,0.007504158080130999
2100416,2100451,0.008435517238506
2100417,2100419,0.010108659095843001
2100417,2100420,0.004926321400263
2100417,2100423,0.000358673847545
2100417,2100443,0.025197984255721
2100418,2100424,0.007794784766106999
2100418,2100425,0.0073018681659090005
2100418,2100427,0.0
2100418,2100431,0.003956923048077
2100418,2100432,0.003848527523615
2100418,2100433,0.0
2100418,2100601,0.0
2100418,2100614,0.007306573187704
2100419,2100423,0.006853506030008
2100419,2100443,0.006285707120522
2100419,2100509,0.010928441823809
2100420,2100421,0.007723317358624001
2100420,2100423,0.003173868415311
2100420,2100443,0.006875509150536
2100421,2100422,0.007003911022310001
2100421,2100423,0.00043934041317100005
2100421,2100443,0.007352462257958
2100421,2100444,0.001781695733711
2100422,2100423,0.0073321281770569995
2100422,2100444,0.004075866033683
2100422,2100451,0.003400724974745
2100422,2100453,0.006306213892683
2100424,2100425,0.0
2100424,2100427,0.0034390358585770003
2100424,2100614,0.003396891197164
2100425,2100427,0.003948634951586
2100425,2100428,0.00730702147184
2100425,2100432,0.0
2100425,2100433,0.003927319034378
2100426,2100427,0.004209638373914
2100426,2100428,0.003035413127299
2100426,2100430,0.0055520328571530015
2100427,2100428,0.0015366137450550002
2100428,2100430,0.007726648803236
2100428,2100433,0.0019521439107149999
2100428,2100434,0.0
2100430,2100433,0.0
2100430,2100434,0.007376868186781
2100431,2100432,0.00562812444806
2100431,2100435,0.004203353276739001
2100431,2100601,0.003964344942746
2100431,2100611,0.000630930613643
2100431,2100612,0.002132073488945
2100431,2100614,0.0
2100431,2100615,0.0
2100432,2100433,0.004576999728367
2100432,2100435,0.004022801655272
2100433,2100434,0.0029354086773409997
2100433,2100435,0.0067480406605999995
2100434,2100435,0.0038714546882750002
2100434,2100437,0.0
2100434,2100438,0.008795926437456
2100434,2100443,0.00043684466098900006
2100435,2100436,0.006257713483890001
2100435,2100437,0.012537869256879
2100435,2100438,0.0
2100435,2100611,0.0
2100435,2100615,0.002608201419258
2100436,2100437,0.0030990245867909996
2100436,2100454,0.00650861929505
2100436,2100615,0.0030582458534690006
2100436,2100617,6.635585443e-05
2100437,2100438,0.003733926373007
2100437,2100440,0.0070617304670990005
2100437,2100454,0.002473354093436
2100438,2100440,0.002515486526553
2100438,2100443,0.0070708668463569995
2100438,2100445,0.0
2100438,2100448,0.0023194000727629997
2100439,2100441,0.009131695087153
2100439,2100446,0.00488175246978
2100439,2100447,0.009650590628624
2100439,2100449,0.0018298484322589999
2100439,2100455,0.006917600138090001
2100439,2100512,0.001504075053831
2100439,2100513,0.011073783069363997
2100439,2100608,0.016505449376058003
2100439,2100708,0.019492183819529
2100440,2100448,0.007070015739508
2100440,2100452,0.0
2100440,2100454,0.002501980973271
2100441,2100445,0.005646403221718999
2100441,2100448,0.0025760008447660004
2100441,2100449,0.0008164088144189999
2100441,2100452,0.0024652516293329997
2100441,2100455,0.0008193353545319999
2100443,2100509,0.009402262961509
2100443,2100513,0.026441007350683
2100444,2100451,0.004468561835029
2100444,2100453,0.002911117428569
2100444,2100456,0.004821575165072
2100445,2100448,0.004485899305335
2100445,2100449,0.006821239439279
2100446,2100447,0.006445519090421
2100446,2100449,0.004938701452467999
2100448,2100452,0.002342045233566
2100448,2100454,0.0
2100451,2100453,0.003378424634694
2100451,2100456,0.010190421724591
2100451,2101207,0.004542749751478
2100452,2100454,0.007011349128511
2100452,2100455,0.005021867464881999
2100452,2100608,0.002406795827692
2100453,2100456,0.007081214422221998
2100454,2100608,0.002461742703097
2100454,2100617,0.002522362194073
2100455,2100608,0.004515873489467999
2100501,2100502,0.003523904341476
2100501,2100507,0.012080183165042
2100501,2100511,0.015229873655028
