src_SA2_MAIN16,nbr_SA2_MAIN16,LENGTH
124031460,124031463,0.1107635486
124031461,124031459,0.0101360975
124031461,124031460,0.0494108771
124031461,124031462,0.0118932131
124031461,124031463,0.0134599544
124031461,124031464,0.0423695049
124031462,124031457,0.0615398162
124031462,124031461,0.0118932131
124031462,124031463,0.0614944959
124031462,124031464,0.0177371925
124031463,124021456,0.1261522462
124031463,124031459,0.0172540538
124031463,124031460,0.1107635486
124031463,124031461,0.0134599544
124031463,124031462,0.0614944959
124031463,124031465,0.0793499961
124031463,124051469,0.0162733246
124031463,124051470,0.0301611805
124031463,127011505,0.0946210917
124031463,127021518,0.0896056301
124031464,124031457,0.0123231912
124031464,124031458,0.0385424385
124031464,124031459,0.0315022827
124031464,124031461,0.0423695049
124031464,124031462,0.0177371925
124031465,123031448,0.0959289324
124031465,124021456,0.1930613675
124031465,124031463,0.0793499961
124031465,127011505,0.0605994209
124041466,115031300,0.3397996166
124041466,124041467,0.1080156296
124041466,124041468,0.0908814173
124041467,115031300,0.0203234626
124041467,115041301,0.074335083
124041467,116021312,0.0568522796
124041467,124041466,0.1080156296
124041467,124041468,0.0631556021
124041468,115031300,0.0517499877
124041468,116021312,0.0475538772
124041468,124011451,0.0549641735
124041468,124011454,0.0381430509
124041468,124031458,0.2576189566
124041468,124041466,0.0908814173
124041468,124041467,0.0631556021
124051469,116031318,0.0469052171
124051469,124031463,0.0162733246
124051469,124051470,0.0420993313
124051469,127021518,0.0343080441
124051470,124031463,0.0301611805
124051470,124051469,0.0420993313
125011473,120011384,0.0148646402
125011473,120031396,0.0208046848
125011473,125021477,0.0010622928
125011473,125041492,0.0244779689
125021476,115011296,0.0221282967
125021476,125021478,0.0547347806
125021476,125041489,0.01174588
125021476,125041490,0.0314456588
125021476,126011495,0.0402204651
125021476,126011496,0.0206742985
125021476,126021497,0.0114108683
125021477,125011473,0.0010622928
125021477,125021478,0.0428067077
125021477,125041489,0.0105281021
125021477,125041492,0.0329847796
125021477,126021497,0.0003395553
125021477,126021503,0.0249054884
125021478,125021476,0.0547347806
125021478,125021477,0.0428067077
125021478,125041489,0.0332478692
125021478,126021497,0.0064253175
125031479,119011354,0.0449182689
125031479,119011361,0.0214960212
125031479,125031480,0.0222368118
125031479,125031483,0.0270294885
125031480,119011354,0.0150646355
125031480,125031479,0.0222368118
125031480,125031483,0.010575755
125031480,125031484,0.0024211245
125031480,125031487,0.0234040266
125031480,127021513,0.0226702088
125031480,127021515,0.0347236323
125031481,125031483,0.045369741
125031481,125031484,0
125031481,125031485,0.0283828284
125031481,125041492,0.0325743936
125031482,116011308,0.0133544519
125031482,116031318,0.0244868218
125031482,125031484,0.0080565344
125031482,125031485,0.0143557654
125031482,125031486,0.046387233
125031482,127021519,0.0039422518
125031482,127021521,0.0196042053
125031483,125031479,0.0270294885
125031483,125031480,0.010575755
125031483,125031481,0.045369741
125031483,125031484,0.0116634198
125031483,125031485,0
125031484,125031480,0.0024211245
125031484,125031481,0
125031484,125031482,0.0080565344
125031484,125031483,0.0116634198
125031484,125031485,0.0436546465
125031484,125031486,0.0235767007
125031484,125031487,0.0291917869
125031485,125031481,0.0283828284
125031485,125031482,0.0143557654
125031485,125031483,0
125031485,125031484,0.0436546465
125031485,125041492,0.0186253776
125031486,125031482,0.046387233
125031486,125031484,0.0235767007
125031486,125031487,0.0013184757
125031486,127021515,0.0069233381
125031486,127021519,0.0397439525
125031487,125031480,0.0234040266
125031487,125031484,0.0291917869
125031487,125031486,0.0013184757
125031487,127021515,0.0250533409
125041489,125021476,0.01174588
125041489,125021477,0.0105281021
125041489,125021478,0.0332478692
125041489,125041490,0.0346512331
125041489,125041491,0.0179382056
125041489,125041492,0.0363665653
125041490,115011290,0.0112971666
125041490,115011296,0.0207460759
125041490,125021476,0.0314456588
