0,1
-33.47542031752933,151.43017701962322
-33.50853479940931,151.3847508805583
-33.33973526458941,151.17531219295594
-33.423248768042974,151.4024944530111
-33.42525840573445,151.34788930498846
-33.43972086527479,151.2945276298182
-33.469806426592115,151.40311850120605
-33.39609635062979,151.33421458327004
-33.3842808441086,151.3728224298501
-33.44822249068597,151.31632933921227
-33.47749849812811,151.35756010588153
-33.44503772364263,151.42807158602074
-33.52917958379517,151.29818406692013
-33.40971000964331,151.4499469684799
-33.48517971797427,151.30568166758377
-33.404743799249104,151.36405749985502
-33.37960749616042,151.46745040424216
-33.204061373069116,151.52417507355992
-33.2266566615488,151.56087018431177
-33.354485083157805,151.42828056404213
-33.25794194988447,151.49474977228417
-33.17298749096153,151.3241499731997
-33.1804619280254,151.5759492196448
-33.31651783400107,151.33513271147456
-33.140975202020826,151.57690424673262
-33.3291013609245,151.51202221981612
-33.27306999421789,151.5545866415621
-33.304878854222736,151.41217645649795
-33.242031350295846,151.45815108004587
-33.27657240417281,151.43521637055449
-33.759986441135766,150.9880376446507
-33.74240537509845,150.96447239012252
-33.70211105202372,150.99884609739246
-33.7499909415584,151.03029573015354
-33.73358755064599,150.98788522382898
-33.722429282092655,151.0241905241275
-33.7199703617943,150.99947961129686
-33.74163405706883,151.0096526430673
-33.71887482474451,150.9748754998629
-33.72196399301099,151.04613374208998
-33.71186977916414,150.9574459327028
-33.54650554995329,150.98231426662647
-33.54947602145893,151.078607498513
-33.27079257230846,150.78294387176078
-33.52719496829118,150.74862704955498
-33.60247103755256,150.880410670371
-33.66302768692168,150.92110756403912
-33.75684936078819,150.91155009029552
-33.74859974279292,150.8893122959857
-33.76492469862807,150.87195452284885
-33.76176774863385,150.93906534289746
-33.79311952831059,150.92573025756067
-33.78700278840107,150.9081567647575
-33.7779747046667,150.8920448518626
-33.73569332559214,150.93488149249205
-33.71034718883849,150.91777622093053
-33.69205130234195,150.84583456838456
-33.73337077161717,150.91389757916326
-33.72413476901406,150.89079268497264
-33.74071865612154,150.8181317314484
-33.74412728225395,150.85580030193316
-33.743521833222104,150.83760381075848
-33.73186370753211,150.78822571560278
-33.76497404527198,150.81285465320548
-33.809028615810576,150.86440243397033
-33.78009780354211,150.84320345899454
-33.95582403409869,151.21524100446396
-33.94909079107674,151.20062111777588
-33.92940880937012,151.2012791101544
-33.940828487906536,151.22292732307636
-33.972136621550575,151.22250335686266
-33.94433010879214,151.17860486798457
-33.911259368221614,151.1555520699542
-33.8947278352333,151.16196242444153
-33.920347742944074,151.169385461735
-33.877909584468334,151.21943978243638
-33.90848589172413,151.1914638159416
-33.8792037448498,151.1847718777022
-33.89380102950527,151.18224656852635
-33.870133649585355,151.2240784399118
-33.873221205240995,151.19518686682918
-33.892263809327915,151.2016302332101
-33.88561956035555,151.21197533050392
-33.86808746151078,151.20796225355946
-33.9092503968414,151.20666385501514
-33.899973754667855,151.26498351514846
-33.88710436846407,151.27540149011514
-33.89718192937346,151.25078940290516
-33.898361237413425,151.23425576074058
-33.877614046574095,151.249568343566
-33.87105336272401,151.27974730557037
-33.890245489887796,151.22498330936108
-33.85997744936228,151.27413704600815
-33.88679430237258,151.24366996782908
-33.9218621387736,151.25620969598836
-33.97262029872804,151.2440159102608
-33.91337529145306,151.22075121138892
-33.92515545652114,151.22896152154485
-33.93922324524095,151.2504124563462
-33.948330433856434,151.24876581060747
-33.94392560699626,151.23447192241326
-33.908077031577335,151.24414427723093
-33.91975296773762,151.23933810615384
-33.90112006434938,150.98823491616056
-33.89266520843706,151.04398981021248
-33.92669849660275,150.99998848467857
-33.904382227215656,151.05843481533154
-33.957945727749554,151.0323246589784
-33.95564779198312,150.9931732580385
-33.95201196647343,151.01622071174523
-33.902207650398466,151.02013269145348
