Origin,Destination,Time (min)
2100805,2100832,3.5300000000000002
2100806,2100811,4.5
2100806,2100813,3.7199999999999998
2100806,2100832,4.456666666666666
2100806,2100833,4.251666666666667
2100807,2100813,1.725
2100807,2100815,2.56
2100807,2100822,2.1733333333333333
2100807,2100823,2.7216666666666667
2100808,2100809,5.331666666666666
2100808,2100810,4.595
2100808,2100816,5.0216666666666665
2100808,2100820,4.951666666666667
2100808,2100821,3.9050000000000002
2100808,2100826,4.618333333333334
2100808,2100829,3.765
2100809,2100826,2.0966666666666667
2100810,2100811,3.0166666666666666
2100810,2100812,2.57
2100810,2100816,5.996666666666667
2100810,2100820,4.073333333333333
2100810,2100821,3.48
2100810,2100834,2.853333333333333
2100811,2100816,5.5
2100811,2100833,3.2416666666666667
2100811,2100834,2.6199999999999997
2100812,2100813,2.7266666666666666
2100812,2100821,2.305
2100812,2100823,3.518333333333333
2100812,2100834,2.0783333333333336
2100813,2100823,3.445
2100813,2100833,2.31
2100813,2100834,2.933333333333333
2100815,2100822,1.3166666666666667
2100815,2100824,3.425
2100815,2100832,1.8599999999999999
2100816,2101017,8.639999999999999
2100820,2100821,2.3766666666666665
2100821,2100823,3.6550000000000002
2100821,2100830,4.451666666666667
2100821,2100831,3.441666666666667
2100822,2100823,2.3733333333333335
2100822,2100824,3.128333333333333
2100823,2100824,4.321666666666667
2100823,2100825,5.733333333333333
2100823,2100831,3.6566666666666667
2100824,2100825,3.55
2100825,2100827,5.303333333333333
2100826,2100828,1.75
2100826,2100829,2.506666666666667
2100827,2100828,1.1900000000000002
2100827,2100831,3.9133333333333336
2100828,2100829,3.8216666666666668
2100828,2100830,3.7016666666666667
2100828,2100831,3.545
2100829,2100830,3.6933333333333334
2100830,2100831,3.7983333333333333
2100833,2100834,3.3016666666666667
2100901,2100906,12.639999999999999
2100901,2100912,3.9566666666666666
2100901,2100914,3.5383333333333336
2100901,2100916,2.5933333333333333
2100901,2100917,12.356666666666666
2100902,2100907,11.108333333333333
2100902,2100911,4.8133333333333335
2100903,2100907,4.696666666666667
2100904,2100907,17.52
2100905,2100907,7.496666666666667
2100906,2100907,26.73166666666667
2100906,2100909,20.683333333333334
2100906,2100910,54.425
2100906,2100914,11.991666666666667
2100906,2100915,12.705
2100906,2100917,20.81
2100906,2101202,31.028333333333332
2100906,2101213,23.276666666666664
2100906,2101217,21.015
2100906,2135308,30.038333333333334
2100907,2100911,7.173333333333333
2100907,2100917,21.328333333333333
2100907,2101104,40.44833333333334
2100907,2101105,34.67333333333333
2100907,2101110,23.743333333333332
2100907,2101125,22.961666666666666
2100907,2101216,35.916666666666664
2100907,2103110,39.63333333333333
2100907,2123205,38.875
2100907,2123206,49.60666666666667
2100907,2135310,32.23166666666667
2100908,2100910,18.403333333333332
2100908,2104306,17.141666666666666
2100908,2135307,15.34
2100908,2135308,11.416666666666666
2100909,2100910,45.865
2100909,2101202,33.28666666666667
2100909,2103508,31.740000000000002
2100909,2104306,36.833333333333336
2100910,2104306,21.403333333333332
2100910,2135308,30.033333333333335
2100911,2100917,14.155
2100912,2100913,2.606666666666667
2100912,2100916,1.4333333333333333
2100912,2100917,8.4
2100913,2100915,3.066666666666667
2100913,2100916,3.1416666666666666
2100913,2100917,10.985000000000001
2100914,2100915,2.805
2100914,2100916,1.1466666666666667
2100915,2100916,1.7533333333333334
2100915,2100917,11.433333333333334
2100917,2101216,29.765
2100917,2101217,21.953333333333333
2101001,2101002,10.193333333333333
2101001,2101003,14.208333333333334
2101001,2101004,12.948333333333332
2101001,2101006,18.84333333333333
2101001,2101007,19.098333333333336
2101001,2101009,20.05666666666667
2101001,2101017,14.451666666666666
2101001,2101018,24.001666666666665
2101002,2101003,8.158333333333333
2101002,2101004,10.588333333333333
2101002,2101005,6.391666666666667
2101003,2101005,3.3733333333333335
2101003,2101006,6.6433333333333335
2101003,2101021,4.5649999999999995
2101004,2101005,6.663333333333333
2101005,2101021,4.24
2101006,2101007,10.346666666666666
2101006,2101021,7.71
2101007,2101008,13.75
2101007,2101015,15.264999999999999
2101007,2101017,16.233333333333334
2101007,2101021,8.09
2101007,2101103,18.546666666666667
2101007,2101210,8.841666666666667
2101007,2101211,19.305
2101008,2101009,7.651666666666667
2101008,2101015,19.253333333333334
2101009,2101014,22.095000000000002
2101009,2101015,18.745
2101009,2101016,26.348333333333336
2101009,2101018,26.853333333333335
2101010,2101011,6.651666666666667
2101011,2101017,13.193333333333333
2101011,2101018,26.061666666666667
2101011,2101308,40.11333333333334
2101011,2101406,30.995
2101011,2101409,24.779999999999998
2101012,2101013,3.7849999999999997
2101012,2101014,4.4399999999999995
2101013,2101014,6.168333333333334
2101014,2101016,28.183333333333334
2101014,2101018,17.538333333333334
2101014,2101308,57.556666666666665
2101014,2101707,21.71833333333333
2101014,2101710,23.131666666666668
2101015,2101016,33.55166666666666
2101015,2101102,12.326666666666666
2101015,2101103,21.895
2101016,2101102,29.68166666666667
2101016,2101120,36.68
2101016,2101710,49.565000000000005
2101016,2102812,19.798333333333336
2101017,2101018,14.838333333333333
2101018,2101308,50.455000000000005
2101101,2101122,15.831666666666667
2101101,2101124,25.558333333333334
2101101,2102814,40.98833333333334
2101101,2102815,13.491666666666667
2101101,2103006,13.798333333333334
2101101,2103010,10.8
2101102,2101103,11.956666666666667
2101102,2101120,22.691666666666666
2101102,2101121,12.97
2101103,2101104,29.498333333333335
2101103,2101121,18.634999999999998
2101103,2101211,16.605
2101103,2101216,38.181666666666665
2101104,2101105,35.14333333333333
2101104,2101121,22.23166666666667
2101104,2101123,26.06833333333333
2101104,2101216,25.418333333333333
2101105,2101107,27.009999999999998
2101105,2101123,12.065
2101105,2101125,14.421666666666665
2101106,2101109,5.45
2101106,2101110,6.605
2101106,2101125,5.823333333333333
2101107,2101122,11.848333333333333
2101107,2101123,12.028333333333334
2101107,2101124,20.13
2101107,2101125,22.788333333333334
2101108,2101113,3.0683333333333334
2101108,2101118,7.386666666666667
2101108,2101120,8.158333333333333
2101108,2101123,10.46
2101109,2101110,8.363333333333333
2101109,2101125,6.996666666666667
2101110,2101125,6.341666666666667
2101110,2103005,12.370000000000001
