src_SA1_7DIG16,nbr_SA1_7DIG16,LENGTH,Inverse Times,Inverse Distance
1102809,1102806,0.007359216803905,0.4629629629629629,0.23373415519417445
1102809,1102807,0.00380997228862,0.17683465959328026,0.14650976231048124
1102809,1102818,0.005020415202461,0.17926501345558798,0.20902366383882093
1102810,1102811,0.006673942103051,0.3019627578961286,0.2820346520399722
1102810,1102813,0.00494135562025,0.28328611898017,0.18583027175010552
1102810,1102913,0.010618026033528998,0.08529997159092975,0.05962182470882471
1102810,1102918,0.00096151845584,0.07795244902636156,0.1697861748108736
1102810,1103408,0.004204202434514999,0.17615971813410689,0.04882656906416412
1102811,1102810,0.006673942103051,0.3853564547206165,0.2820346520399722
1102811,1102812,0.0007564255110480001,0.2805049088359046,0.1532181501060044
1102811,1102813,0.003476359327288,0.24590163932410644,0.2462786855550649
1102811,1103408,0.00547891758833,0.2063983488132095,0.04824240884650165
1102812,1102807,0.004239380932888,0.15151515151515152,0.10279222162256654
1102812,1102811,0.0007564255110480001,0.34582132560855083,0.1532181501060044
1102812,1102813,0.005166207390825,0.2771362586861096,0.15917430787101214
1102812,1102814,0.006771008064019,0.15224562294606678,0.21677220339290887
1102812,1102816,0.00177100498793,0.1851851851851852,0.1360085940118156
1102812,1102818,0.002585700687693,0.2323780015671865,0.16158303257200735
1102812,1103408,0.004107860888684999,0.20927799094588612,0.04045598730748663
1102813,1102810,0.00494135562025,0.2962962962962963,0.18583027175010547
1102813,1102811,0.003476359327288,0.2596278667018929,0.2462786855550649
1102813,1102812,0.005166207390825,0.20569077818267464,0.15917430787101214
1102813,1102814,0.002611245166294,0.18365472910927447,0.15632300632868415
1102813,1102815,0.005040309369674,0.40899795501022496,0.21586010057877
1102814,1102812,0.006771008064019,0.14461315979754158,0.21677220339290887
1102814,1102813,0.002611245166294,0.1998001998001998,0.15632300632868415
1102814,1102815,0.006160203251896,0.3790271636612795,0.22507302423631464
1102814,1102816,0.009276877171637,0.4470938896502096,0.2791372322905973
1102815,1102813,0.005040309369674,0.3942181339823629,0.21586010057877
1102815,1102814,0.006160203251896,0.3937007874015748,0.22507302423631464
1102815,1102816,0.0049106810869540005,0.398936170159716,0.1442222328977605
1102816,1102807,0.008612830383818,0.10178117048346057,0.08565693912114265
1102816,1102812,0.00177100498793,0.14973795857997196,0.1360085940118156
1102816,1102814,0.009276877171637,0.8559201143668818,0.2791372322905973
1102816,1102815,0.0049106810869540005,0.3271537622325896,0.1442222328977605
1102817,1102802,0.009227821450696,0.2728512960436562,0.11097858757540212
1102817,1102804,0.0034859717416209995,0.972447326085072,0.13780509432039215
1102818,1102806,0.00028471515869300004,0.16185594821482904,0.14462952391522196
1102818,1102807,0.0070403524666140015,0.18198362147406733,0.1934327183456814
1102818,1102809,0.005020415202461,0.182426269371698,0.20902366383882093
1102818,1102812,0.002585700687693,0.2426202992120809,0.16158303257200735
1102818,1103408,0.004161100465658,0.19815059443869545,0.04264173720924546
1102901,1102910,0.009548185597036,0.15117157974300832,0.08071919779769887
1102901,1102911,0.01155201320506,0.1330376940074041,0.09463623798955254
1102901,1102912,0.017933025793326,0.2290950744558992,0.13228723704410025
1102901,1102920,0.013656970980051,0.1315500986568055,0.0390531807708603
1102902,1102913,0.011032305262241,0.18275967102145846,0.07865003755789621
1102902,1102917,0.002068623499768,0.3841229193833704,0.16368670452615336
1102902,1102920,0.013330064778104,0.20913210176304411,0.04575487131567181
1102903,1102904,0.005503835202431999,0.3802281368821293,0.18764155022033466
1102903,1102905,0.002082835328621,0.23659305991824975,0.14057041980861046
1102903,1102910,0.0030971338438090003,0.2133712659876692,0.06906186930374705
1102903,1102925,0.002660170515444,0.4037685060021847,0.12374039730323867
1102904,1102903,0.005503835202431999,0.36697247706422015,0.18764155022033466
1102904,1102905,0.007903026278324,0.2061855670103093,0.3052166860280666
1102904,1102925,0.004794844771153,0.4431314622683706,0.2340947870805149
1102905,1102903,0.002082835328621,0.22338049142044825,0.14057041980861046
1102905,1102904,0.007903026278324,0.20429009193054135,0.3052166860280666
1102905,1102910,0.009287292826649,0.2377179080635723,0.05642525615310191
1102905,1102919,0.012981740439557,1.0,0.41392206589176456
1102905,1102925,0.003836029399273,0.21089630929976125,0.14237778925833872
1102906,1102927,0.004684250179785,0.3792667509002191,0.09292510971442544
1102907,1102908,0.001281385782098,0.3069053708753867,0.2111293502170448
1102908,1102907,0.001281385782098,0.3298515667586749,0.2111293502170448
1102908,1102909,0.002111552633492,0.4024144869215292,0.2574735120610305
1102909,1102908,0.002111552633492,0.4149377593360995,0.2574735120610305
1102909,1102926,0.000290763078992,0.20920502092050208,0.08130116783588417
1102910,1102901,0.009548185597036,0.15380671621872305,0.08071919779769887
1102910,1102903,0.0030971338438090003,0.2100105005103248,0.06906186930374705
1102910,1102905,0.009287292826649,0.25391451546795724,0.05642525615310191
1102910,1102911,0.008511913970295,0.1397624039133473,0.05991398113463516
1102910,1102919,0.002849962781746,0.2379064234923003,0.054998509534559585
1102910,1102920,0.020356323395678,0.13431833445265276,0.034795946313339786
1102910,1102922,0.016008447218951,0.2902757619738752,0.0698295315612074
1102910,1102923,0.003213069317081,0.4178272981083325,0.07198946545111956
1102910,1102926,0.010478060989737,0.13428827215155378,0.0615287714928859
1102911,1102901,0.01155201320506,0.1414760669720102,0.09463623798955254
1102911,1102910,0.008511913970295,0.14803849000740193,0.05991398113463516
1102911,1102912,0.015207292135064,0.19620667101398254,0.08648278972369562
1102911,1102926,0.011168527011731,0.07341245562867675,0.058546626089855835
1102911,1102927,0.008095937197873,0.2376237623950593,0.07357092068893159
1102912,1102901,0.017933025793326,0.227617602445191,0.13228723704410025
1102912,1102911,0.015207292135064,0.19373587341338488,0.08648278972369562
1102912,1102920,0.011707664149242,0.1467351430667645,0.03607848161284913
1102913,1102810,0.010618026033528998,0.0861821315961454,0.05962182470882471
1102913,1102902,0.011032305262241,0.18170805573480966,0.07865003755789621
1102913,1102914,0.04811228150393,0.10785547366141092,0.08186398117506671
1102913,1102917,0.001997656264641,0.21164021164021168,0.07797022449627693
1102913,1102918,0.016664609505801998,0.20590253945052145,0.07810756371686374
1102913,1102920,0.038299669691687986,0.11558466576322154,0.04045163315085582
1102913,1103408,0.042243860915580994,0.16120365395815173,0.056016113757155775
1102914,1102913,0.04811228150393,0.10256410256410256,0.08186398117506671
1102914,1102920,0.006029831446174,0.09589260031832912,0.04254898265860439
1102914,1102922,0.016580153775459,0.5244755243838329,0.08152957973858653
1102914,1102923,0.002040082881208,0.5235602094240838,0.07855166701504376
1102914,1102924,0.015316560768157,0.2595155709567055,0.0831845187460258
1102914,1102928,0.010164630804593,0.2596278667018929,0.052519407108903716
1102914,1103408,0.006634072620593999,0.14641288433382138,0.0461897085095896
1102915,1102916,0.004786670478852,0.4301075268817204,0.2786433093579489
1102915,1102922,0.013577225773693998,0.9118541030663058,0.391478094188784
1102916,1102915,0.004786670478852,0.415512465316411,0.2786433093579489
1102916,1102922,0.008628992732529,0.6749156353937198,0.25992681744268314
1102917,1102902,0.002068623499768,0.4,0.16368670452615336
1102917,1102913,0.001997656264641,0.21451555236220846,0.07797022449627693
1102917,1102918,0.010307856339064,0.2588438309110305,0.215806479536101
1102917,1102920,0.007486092895973,0.17704337563747674,0.03599026627629892
1102918,1102810,0.00096151845584,0.08036431826422832,0.1697861748108736
1102918,1102913,0.016664609505801998,0.22099447513812154,0.07810756371686374
1102918,1102917,0.010307856339064,0.2862595420120476,0.215806479536101
1102919,1102905,0.012981740439557,1.0,0.41392206589176456
1102919,1102910,0.002849962781746,0.21865889214421716,0.054998509534559585
1102919,1102926,0.004351089494131,0.2307692307869823,0.12349536432208948
1102920,1102901,0.013656970980051,0.1107419712070875,0.0390531807708603
1102920,1102902,0.013330064778104,0.1564537157675904,0.04575487131567181
1102920,1102910,0.020356323395678,0.11098779134295228,0.034795946313339786
1102920,1102912,0.011707664149242,0.12338062924120913,0.03607848161284913
1102920,1102913,0.038299669691687986,0.09850599241552917,0.04045163315085582
1102920,1102914,0.006029831446174,0.07680491551459294,0.04254898265860439
1102920,1102917,0.007486092895973,0.1372997711733318,0.03599026627629892
1102920,1102923,0.006020902467462,0.09239297816211672,0.05174890220294407
1102920,1102924,0.009598796361035,0.07832898170278617,0.07220898603913264
1102922,1102910,0.016008447218951,0.2944062806384292,0.0698295315612074
1102922,1102914,0.016580153775459,0.3460207612456747,0.08152957973858653
1102922,1102915,0.013577225773693998,0.8486562944409213,0.391478094188784
1102922,1102916,0.008628992732529,0.7290400970281798,0.25992681744268314
1102922,1102923,0.007757535079976998,0.5400540053033206,0.14258133019687635
1102922,1102928,0.003360404051326,0.25263157896864263,0.0608036158929144
1102923,1102910,0.003213069317081,0.4252303330368207,0.07198946545111957
1102923,1102914,0.002040082881208,0.3222341568552346,0.07855166701504374
1102923,1102920,0.006020902467462,0.10723860589812333,0.05174890220294407
1102923,1102922,0.007757535079976998,0.5106382979592575,0.14258133019687633
1102923,1102924,0.0039576838052390005,0.5145797599510428,0.16242687369717476
1102924,1102914,0.015316560768157,0.16615895874639486,0.0831845187460258
1102924,1102920,0.009598796361035,0.08169934640522876,0.07220898603913264
1102924,1102923,0.0039576838052390005,0.3430531732418525,0.16242687369717476
1102925,1102903,0.002660170515444,0.4081632653061224,0.12374039730323867
1102925,1102904,0.004794844771153,0.3947368421572022,0.2340947870805149
1102925,1102905,0.003836029399273,0.2020882452140174,0.14237778925833872
1102926,1102909,0.000290763078992,0.22123893805309736,0.08130116783588417
1102926,1102910,0.010478060989737,0.13850415512465375,0.0615287714928859
1102926,1102911,0.011168527011731,0.07192519781153804,0.058546626089855835
1102926,1102919,0.004351089494131,0.1994017946161516,0.12349536432208948
1102926,1104011,9.0105925422e-05,0.15186028853454822,0.10341278079873736
1102926,1104214,0.000266901176002,0.12806830310045114,0.055329051264360815
1102927,1102906,0.004684250179785,0.3719776813852421,0.09292510971442544
1102927,1102911,0.008095937197873,0.2183406113537118,0.07357092068893159
1102928,1102914,0.010164630804593,0.2637362637130781,0.052519407108903716
1102928,1102922,0.003360404051326,0.24038461538461536,0.0608036158929144
1102928,1103408,0.012505928697614,0.19601437437464786,0.039344624735439516
1103002,1103004,0.094600065523099,0.08801525595188052,0.0190709945142568
1103002,1103005,0.00934787246182,0.11448196908986838,0.012216767544909309
1103002,1103007,0.01755588247346,0.05820721769499417,0.0072252597650879265
1103002,1103508,0.008002673720891999,0.053224518771085694,0.014686835012337304
1103002,1103517,0.05434274250245901,0.046182266016961564,0.018058610693811043
1103002,1103613,0.022374261463508,0.06515365404824706,0.01695180777854135
1103002,1105106,0.123128722188804,0.046732611581389916,0.0250959935566605
1103003,1103004,0.020260891420973,0.08019246190858059,0.006917601111008521
1103003,1103006,0.017671178014441003,0.03354954148584774,0.005628343166135316
1103003,1103010,0.130298161981769,0.05836008170411437,0.016017079480240403
1103003,1103302,0.006445091386798001,0.07372818876228268,0.01754048846797131
1103003,1103306,0.000761656906826,0.07005253940455343,0.01871783142212179
1103003,1103318,0.007120115076261,0.07201152182620943,0.015815998206855246
1103003,1104008,0.076696510365903,0.028830906732016718,0.012885927711762259
1103003,1104212,0.07426611558495799,0.06297890208102842,0.02115829129184259
1103004,1103002,0.094600065523099,0.11820330969267137,0.0190709945142568
1103004,1103003,0.020260891420973,0.08222557213040274,0.006917601111008521
1103004,1103005,0.034180329025912004,0.1801260882509681,0.01737689231833475
1103004,1103006,0.091309815838316,0.0576812151398421,0.022843006937747427
1103005,1103002,0.00934787246182,0.15965939330280254,0.012216767544909309
1103005,1103004,0.034180329025912004,0.16872890887689934,0.01737689231833475
1103005,1103006,0.048512665283557986,0.07990411506192567,0.019791995594231924
1103005,1103007,0.086042613770415,0.11841326228537595,0.015813633386725208
1103005,1103008,0.010595467607497,0.05540166204986149,0.007581443047181931
1103006,1103003,0.017671178014441003,0.033508321236848916,0.005628343166135316
1103006,1103004,0.091309815838316,0.056555754537363424,0.022843006937747427
1103006,1103005,0.048512665283557986,0.08046131154095784,0.019791995594231924
1103006,1103008,0.08167700060980701,0.03340199298930045,0.0070430841671533986
1103006,1103009,0.177054319669964,0.06676310227367599,0.01799957539586692
1103006,1103010,0.032590840434995,0.02440016266973568,0.007202519064923234
1103006,1103011,0.014478228958355,0.015099277751974194,0.0076352649010459185
1103007,1103002,0.01755588247346,0.06750675069025804,0.0072252597650879265
1103007,1103005,0.086042613770415,0.11695906432748535,0.015813633386725208
1103007,1103008,0.172966555464076,0.07650133875392033,0.011065880949956476
1103007,1104905,0.245233970834151,0.08130081300813008,0.015076702504488185
1103007,1104907,0.033517785846185,0.08852168778739401,0.01500493631997965
1103007,1105106,0.026477354874726,0.027615409395902298,0.0076929789861805405
1103008,1103005,0.010595467607497,0.07051357384639474,0.007581443047181931
1103008,1103006,0.08167700060980701,0.03817765335176605,0.0070430841671533986
1103008,1103007,0.172966555464076,0.10727695333068918,0.011065880949956476
1103008,1103009,0.10415933258592698,0.040559724193875484,0.007991852469759916
1103008,1129908,0.18159688215549696,0.017724734868554828,0.005812211678703653
1103009,1103006,0.177054319669964,0.06720430107526881,0.01799957539586692
1103009,1103008,0.10415933258592698,0.03545051699089519,0.007991852469759916
1103009,1103011,0.149690389060154,0.015124016938898971,0.009181022802293149
1103009,1129908,0.123609077571774,0.013999720005599887,0.0060640081376092435
1103010,1103003,0.130298161981769,0.06036217302608408,0.016017079480240403
1103010,1103006,0.032590840434995,0.02623638987275351,0.007202519064923234
1103010,1103011,0.095163025443056,0.011191315539141626,0.009291567869300556
1103010,1103012,0.006353688445298,0.055912776069331836,0.011588909983974363
1103011,1103006,0.014478228958355,0.014899798852715487,0.0076352649010459185
1103011,1103009,0.149690389060154,0.014917580368464238,0.009181022802293149
1103011,1103010,0.095163025443056,0.009184142050875293,0.009291567869300556
1103011,1129727,0.059136699038958,0.034389866456627484,0.010450189886084812
1103011,1129810,0.104370600191201,0.018715493308043576,0.0075981384053992315
1103011,1129905,0.020426878319629,0.04575960952497858,0.008422482150871942
1103011,1129908,0.122729134012755,0.017400382808421787,0.004965489398350066
1103012,1103010,0.006353688445298,0.056153486206112026,0.011588909983974363
1103101,1103102,0.003567338037153,0.30135610249134664,0.16711741246366493
1103101,1103107,0.003561128706800999,0.09335615369741523,0.045206162726327055
1103101,1103129,0.002778136406967,0.2958579881656805,0.23289610935007884
1103101,1103918,0.001028338996751,0.17006802721088435,0.16973278906189945
1103101,1103925,0.002831118629378,0.16438356165284293,0.2520972755511886
1103102,1103101,0.003567338037153,0.315955766192733,0.16711741246366493
1103102,1103107,0.003748095847914,0.11137924633790157,0.05493405494451342
1103102,1103129,0.002681421097481,0.3687768899362289,0.15158319994360644
1103102,1103131,0.007994487018704999,0.2,0.16227753254541893
1103102,1103138,0.011016848084477,0.22379709065451675,0.1872316995473684
1103103,1103104,0.005969780558136999,0.2604166666666667,0.27097260585661104
1103103,1103105,0.003390636232383,0.15170670037159512,0.27848067849891056
1103103,1103107,0.00290547412561,0.10842067221208604,0.08381193274277443
1103103,1103131,0.001490601443623,0.1393081030944652,0.1094736229792846
1103103,1103138,0.007803612528402,0.1892744479614684,0.20798944127951394
1103104,1103103,0.005969780558136999,0.2253944402535391,0.27097260585661104
1103104,1103105,0.008006754200461,0.18393623542710386,0.22297646031152607
1103104,1103131,0.003719979815813,0.13837638375745495,0.11205535245060423
1103104,1103136,0.001755511878355,0.2557544757033248,0.17547546143995071
1103105,1103103,0.003390636232383,0.1436093824865299,0.2784806784989106
1103105,1103104,0.008006754200461,0.18077734256217068,0.22297646031152607
1103105,1103108,0.003160975741198,0.6322444677276619,0.19942744881697225
1103105,1103133,0.004989295221787,0.2552105487243905,0.28590863654971954
1103105,1103136,0.002413112549965,0.7874015748031495,0.17485697711258913
1103106,1103111,0.004072294793336,0.17457084667876469,0.20222877137957207
1103106,1103203,0.010948125305017,0.10706638115631692,0.22874603092049775
1103107,1103101,0.003561128706800999,0.08917954818346599,0.045206162726327055
1103107,1103102,0.003748095847914,0.10263427985298101,0.05493405494451342
1103107,1103103,0.00290547412561,0.09953550096233063,0.08381193274277443
1103107,1103108,0.012710353379957,0.19893899202924809,0.18804134653048932
1103107,1103109,0.005221361789861,1.0,0.14758825385991875
1103107,1103110,0.00261766108876,0.4201680672268908,0.10441115102032204
1103107,1103116,0.022710521165925,0.1607717041800643,0.049598758524093185
1103107,1103120,0.004640704998945,0.15487867836061545,0.04108183658503863
1103107,1103121,0.005515863591216999,0.2040816326530612,0.046110501620300184
1103107,1103122,0.005415048340112,0.24380333195905704,0.0533634353115072
1103107,1103123,0.00968698049054,0.28735632183908044,0.0770189346171917
1103107,1103138,0.015149143330835,0.09139375473224867,0.07663829802438572
1103107,1103407,0.032025525288036,0.06279434850863423,0.04951875000295855
1103107,1103413,0.002265636170751,0.10989010989010987,0.05404574084298989
1103107,1103415,0.003995264517839,0.09986684424096766,0.07642529976710828
1103107,1103416,0.010999414557392,0.08865248226950355,0.09807996465335336
1103108,1103105,0.003160975741198,0.6779661016949152,0.19942744881697225
1103108,1103107,0.012710353379957,0.21367521367521367,0.18804134653048932
1103108,1103109,0.0030878934665,0.2399040384038308,0.21925112498395846
1103108,1103110,0.002530396506893,0.4181184668406804,0.16066381674713784
1103108,1103133,0.00190856928451,0.3399433427376835,0.17260906632265285
1103108,1103134,0.00139665709403,0.21367521367521367,0.09495534839283644
1103109,1103107,0.005221361789861,1.0,0.14758825385991875
1103109,1103108,0.0030878934665,0.21881838074398244,0.21925112498395846
1103109,1103110,0.0033105408946,0.5199306759999879,0.3456805521351458
1103110,1103107,0.00261766108876,0.43699927173153663,0.10441115102032204
1103110,1103108,0.002530396506893,0.3778337531010285,0.16066381674713784
1103110,1103109,0.0033105408946,0.5628517822583767,0.3456805521351458
1103110,1103123,0.0003537216945340001,0.33204205862401304,0.16663296399847624
1103110,1103126,0.005080879215713,0.2327385570028907,0.27654361455683885
1103110,1103134,0.003998484034393,0.2592912705048149,0.1991133414223589
1103111,1103106,0.004072294793336,0.219138056991902,0.20222877137957207
1103111,1103127,0.003544252361006,0.22463496815989256,0.10279345810651136
1103111,1103128,0.004094605043549001,0.2691790040376851,0.1254909868764816
1103111,1103131,0.003946296261054001,0.3019627578961286,0.16393728870834054
1103111,1103203,0.000457561171424,0.14720314034088336,0.14304401178106851
1103112,1103113,0.025042989726036,0.08686839435735677,0.06257036920731211
1103112,1103114,0.018762050529655,0.07485029940119761,0.04715079666786985
1103112,1104106,0.021397334622497,0.057482276287127376,0.0954076640842107
1103112,1104703,0.001494972767356,0.06962980153890454,0.03405588629639233
1103112,1104712,0.011151587527996002,0.04580152672454985,0.046244220253190464
1103113,1103112,0.025042989726036,0.09203865623561897,0.06257036920731211
1103113,1103114,0.018336443422656,0.08788633370086021,0.050129383515034175
1103113,1103118,0.02198824716764,0.27372262776220097,0.060304368005441526
1103113,1104103,0.002483682865453,0.0959079283580857,0.06340222431613972
1103113,1104106,0.008231914708983,0.08212428139005631,0.0471523199168721
1103113,1104113,0.022953956161589,0.12330456226880394,0.06959582234491409
1103114,1103112,0.018762050529655,0.07362866607592866,0.04715079666786985
1103114,1103113,0.018336443422656,0.08154389782047945,0.050129383515034175
1103114,1103115,0.025982234813844,0.12287528159421975,0.03329347373408011
1103114,1103118,0.0008556190752539999,0.13428827215155378,0.041527064474584
1103114,1103607,0.021150656833303003,0.10414858531143384,0.04228773678801776
1103114,1103617,0.019522212919333,0.12170385395043798,0.04811044926973445
1103114,1104703,0.023541126315479,0.16220600162206,0.04478748647207005
1103115,1103114,0.025982234813844,0.12463647694742985,0.03329347373408011
1103115,1103118,0.020708030859677,0.22091310749477813,0.055476396796903416
1103115,1103119,0.018150349634777,0.17777777777777778,0.05597157936510088
1103115,1103127,0.001101456252517,0.17937219730941706,0.0563037361748361
1103115,1103202,0.004546566598,0.12160518849297144,0.04474535660414937
1103115,1103203,0.013087165617546002,0.10808863267490222,0.06650417166303242
1103115,1103607,0.002417470125415,0.08024608798174508,0.054956924140006365
1103115,1104306,0.015153066189951,0.0759589821496392,0.06666682907211607
1103116,1103107,0.022710521165925,0.15678076823395773,0.049598758524093206
1103116,1103117,0.0012768110325089995,0.2719854940823223,0.08087018177366354
1103116,1103120,0.008724216257647,0.3795066413662239,0.12539311889617602
1103116,1103413,0.003285043128751,0.3472222222222222,0.08651290812661462
1103116,1103809,0.014731507760790004,0.2621231979030144,0.14935081402941874
1103117,1103116,0.0012768110325089995,0.2697841726376093,0.08087018177366354
1103117,1103120,0.0008526105670589999,0.25359256130630536,0.1826030366475873
1103117,1103121,0.003877014628874,0.2961500493291066,0.3586437723835028
1103117,1103122,0.0015465391151020006,0.1971738415907214,0.16139225597300252
1103117,1103124,0.001347437779251,0.2982107356161243,0.12284245668213112
1103118,1103113,0.02198824716764,0.2076124567330372,0.060304368005441526
1103118,1103114,0.0008556190752539999,0.12944983818770228,0.041527064474584
1103118,1103115,0.020708030859677,0.20782819534410613,0.055476396796903416
1103118,1103119,0.020823420845049,0.2044293015192893,0.09402588054363037
1103118,1104113,0.00946506145699,0.15071590052750564,0.06081969980069609
1103119,1103115,0.018150349634777,0.216841344400662,0.05597157936510088
1103119,1103118,0.020823420845049,0.18455859736601404,0.09402588054363037
1103119,1103127,0.024871842034109,0.25273799492394794,0.14361843535368826
1103119,1103923,0.01326770865725,0.20935101184861474,0.07472327563740641
1103119,1104113,0.008047177665084001,0.18001800180018004,0.0504494637211104
1103120,1103107,0.004640704998945,0.16072863647678926,0.04108183658503863
1103120,1103116,0.008724216257647,0.3947368421572022,0.12539311889617602
1103120,1103117,0.0008526105670589999,0.2840909090909091,0.1826030366475873
1103120,1103121,0.002451769069786,0.3161222339637641,0.20371810447512
1103121,1103107,0.005515863591216999,0.17574692442882248,0.046110501620300184
1103121,1103117,0.003877014628874,0.3508771929824561,0.3586437723835028
1103121,1103120,0.002451769069786,0.4926108374384237,0.20371810447512
1103121,1103122,0.00264182420618,0.20703933747412007,0.21627195422266152
1103122,1103107,0.005415048340112,0.2394253790710754,0.0533634353115072
1103122,1103117,0.0015465391151020006,0.1980851766390284,0.16139225597300252
1103122,1103121,0.00264182420618,0.24968789013732834,0.21627195422266152
1103122,1103123,0.001892543528269,0.3126628452644776,0.17127306509151136
1103122,1103124,0.004017136845006999,0.2958579881656805,0.2847647625646353
1103122,1103125,0.002532333788444,0.27868091038352816,0.2291804066610815
1103123,1103107,0.00968698049054,0.2807674309517298,0.0770189346171917
1103123,1103110,0.0003537216945340001,0.3252032520325203,0.16663296399847624
1103123,1103122,0.001892543528269,0.32310177705977383,0.17127306509151136
1103123,1103125,0.002848861769649,0.3363228699928613,0.2773432909456491
1103123,1103126,0.003321272288763,0.2840909090909091,0.264052373601434
1103124,1103117,0.001347437779251,0.2645502645502646,0.12284245668213112
1103124,1103122,0.004017136845006999,0.276625172890733,0.2847647625646353
1103124,1103125,0.005867277815093,0.2572898799093233,0.2745023848378771
1103124,1103126,0.001398415626592,0.22556390979139584,0.13440163079173245
1103124,1103134,0.004993599546869999,0.2708803611493562,0.11954785280982842
1103125,1103122,0.002532333788444,0.2747252747252747,0.2291804066610815
1103125,1103123,0.002848861769649,0.33130866928010033,0.2773432909456491
1103125,1103124,0.005867277815093,0.2622377622606851,0.2745023848378772
1103125,1103126,0.0028170897108430004,0.3575685339263923,0.25181696479521243
1103126,1103110,0.005080879215713,0.2812939521800281,0.27654361455683885
1103126,1103123,0.003321272288763,0.2862595420120476,0.264052373601434
1103126,1103124,0.001398415626592,0.2331908278455648,0.13440163079173245
1103126,1103125,0.0028170897108430004,0.3550295857568013,0.25181696479521243
1103126,1103134,0.003891545212233,0.2657218777914723,0.29349190316274576
1103127,1103111,0.003544252361006,0.2240477968800633,0.10279345810651136
1103127,1103115,0.001101456252517,0.19788918207110084,0.0563037361748361
1103127,1103119,0.024871842034109,0.21398002854593293,0.14361843535368826
1103127,1103128,0.014464728144842,1.0,0.22675711082363104
1103127,1103203,0.002603783309323,0.12383900928792572,0.06735256269471943
1103127,1103923,0.006095542772066,0.2004008016032064,0.06485224790021057
1103128,1103111,0.004094605043549001,0.1923076923076923,0.1254909868764816
1103128,1103127,0.014464728144842,1.0,0.22675711082363104
1103128,1103129,0.001044502858782,0.3176283748351115,0.14204261384541408
1103128,1103130,0.005256152835914,0.3783102144234943,0.26131671293947456
1103128,1103131,0.006000862086453,0.20986358866736626,0.12687592791435418
1103128,1103918,0.001227624986105,0.2901353964903158,0.1138510179411654
1103128,1103923,0.002860810364102,0.23464998042748145,0.06246733661128315
1103129,1103101,0.002778136406967,0.2942618931137088,0.23289610935007884
1103129,1103102,0.002681421097481,0.3372681281618888,0.15158319994360644
1103129,1103128,0.001044502858782,0.26702269692923897,0.14204261384541408
1103129,1103130,0.003994733876795999,0.3594967045704617,0.31091086166732784
1103129,1103131,0.004176181788824999,0.18674136321195145,0.10919882804637053
1103129,1103918,0.005363225555634001,0.21451555236220846,0.26670815538026416
1103130,1103128,0.005256152835914,0.3558718861209965,0.26131671293947456
1103130,1103129,0.003994733876795999,0.4065040650406504,0.31091086166732784
1103130,1103131,0.005433721714744001,0.2262443438914027,0.12900519646300626
1103131,1103102,0.007994487018704999,0.19867549670189905,0.16227753254541893
1103131,1103103,0.001490601443623,0.13761467889276996,0.1094736229792846
