"SA1_id","vote_pc"
"2128413","49.257105"
"3107805","52.119905"
"5108312","38.253308"
"5108412","43.144690"
"2100902","54.675134"
"2102039","50.332187"
"5103311","29.159699"
"3138617","48.579575"
"3147126","50.386698"
"3123724","36.588516"
"2136925","64.130068"
"2128412","55.315902"
"3122337","48.951200"
"3141704","39.467350"
"5113621","50.624746"
"2123602","55.313689"
"2127110","45.160576"
"2120927","51.954056"
"3130019","60.847812"
"2100903","54.743492"
"3146001","45.590917"
"3143204","39.351560"
"3102508","51.326341"
"2102037","53.883029"
"2120726","54.705746"
"8106709","57.901179"
"2123230","53.006155"
"2115745","41.873791"
"3127411","59.377940"
"3139032","47.847531"
"3128801","59.844268"
"3113008","43.595139"
"3123413","38.792219"
"3102131","52.230039"
"2132139","51.353426"
"5104127","51.800040"
"6106324","51.008353"
"3126405","39.905738"
"5107825","40.942073"
"2123120","62.969548"
"3128407","60.418632"
"3134415","50.995152"
"3130421","55.018034"
"6100120","64.257464"
"3151425","41.339532"
"3113006","43.742507"
"3144412","36.861082"
"2100809","56.276708"
"6108518","53.388098"
"3128621","60.855813"
"6102222","30.775087"
"5121033","38.741165"
"2140021","28.972935"
"3127110","60.258506"
"2116509","48.647082"
"5121611","32.544794"
"5111704","64.868882"
"2132905","71.420930"
"2136817","63.033987"
"2124013","59.719500"
"5100901","58.235471"
"3113420","39.428209"
"2127607","43.720598"
"3142603","38.264503"
"5115303","61.650725"
"2101832","53.174856"
"2117218","37.636235"
"4109008","65.212818"
"3107334","58.451772"
"3107825","51.860365"
"5109519","43.842649"
"2125622","41.047477"
"5122032","45.340314"
"3147411","48.173785"
"2109349","44.739446"
"3132916","58.869156"
"5115605","58.721467"
"5112228","47.616403"
"2126411","43.447688"
"4105203","58.531620"
"4110037","63.208042"
"3150005","43.946516"
"3104810","49.850689"
"5117513","32.679382"
"2117731","51.467212"
"3137701","52.332242"
"5113918","49.286181"
"2132203","46.893732"
"3145023","34.352545"
"3105505","52.930786"
"2129401","48.067995"
"3122514","36.820510"
"3152447","44.640544"
"2132712","47.936951"
"4110910","47.504396"
"3138810","52.624656"
"3101618","49.647557"
"3120814","51.442269"
"3134110","51.339780"
"3149703","42.840393"
"2136233","64.657299"
"5121106","38.888471"
"5112401","46.789804"
"3142621","37.381599"
"2124006","58.642679"
"4104301","65.659132"
"5117803","33.227969"
"4106718","44.807679"
"3105324","51.280978"
"2114803","35.226006"
"2129602","63.793894"
"3133416","59.459255"
"3115706","46.084534"
"3124425","36.713984"
"2124003","57.972551"
"5109028","47.892153"
"5108639","44.233011"
"2101907","53.716761"
"2102023","52.205866"
"3101911","47.620128"
"5121513","26.759628"
"3123515","38.329584"
"2115541","36.694899"
"4104716","55.484642"
"2137035","56.178275"
"3105130","45.012796"
"3124005","37.104307"
"3108030","51.860465"
"3124019","38.000913"
"2137711","42.975980"
"5117913","37.871469"
"3119020","52.991090"
"5110914","46.604325"
"5114530","41.775049"
"5105703","50.028975"
"3119814","61.486456"
"3129311","61.290955"
"2136503","64.992234"
"4101718","38.152197"
"2142019","34.398810"
"3137003","43.678160"
"5121314","37.281989"
"5102009","37.807636"
"3152219","39.548572"
"3105114","43.621585"
"5105424","49.001833"
"3108219","56.202955"
"2139712","32.464427"
"8109107","58.341640"
"2131224","63.426529"
"2121416","50.446967"
"2116922","34.948300"
"3123719","39.361227"
"3142533","37.057348"
"3148802","50.157070"
"5117801","35.638649"
"4106306","65.296329"
"5120215","33.926905"
"5112330","47.358518"
"2116418","47.951687"
"5123804","34.625118"
"2129723","64.876304"
"4109621","48.249867"
"2139911","31.769796"
"3145124","39.328314"
"3106503","47.376201"
"3145631","35.074694"
"2103213","52.354101"
"3151805","40.768599"
"4103111","67.985685"
"5118219","38.252154"
"5118309","39.447327"
"5118107","33.311851"
"3118213","35.209632"
"5107006","40.132240"
"3101004","37.958176"
"5119502","31.113779"
"4102419","37.406420"
"2135528","67.835103"
"3152027","40.536544"
